,country,grocery_pharmacy,parks,residential,retail_recreation,transit_stations,workplaces,fatalities,recovered,passed_days,cases_per_million,cases_last_day
429,India,-64.9,-56.07,21.094,-76.539,-71.191,-42.906000000000006,99,229,42.0,2.6518847006651884,2.27790096082779
430,Italy,16.073,23.070999999999998,-0.05,-5.313,5.6610000000000005,1.037,3,2,0.0,2.567925778661365,0.0
431,Italy,23.017,21.999000000000002,4.053999999999999,-4.181,-14.71,-13.79,7,1,1.0,3.7939032471835654,2.567925778661365
432,Italy,5.011,19.648,5.245,-5.959,-18.298,-15.092,10,1,2.0,5.334658714380384,3.7939032471835654
433,Italy,-4.899,-5.877000000000001,5.696000000000001,-13.302999999999999,-22.778000000000002,-12.405,12,3,3.0,7.504970178926442,5.334658714380384
434,Italy,-2.81,-1.197,5.697,-9.615,-21.733,-11.853,17,45,4.0,10.851557322730285,7.504970178926442
435,Italy,-2.3169999999999997,10.527000000000001,5.127999999999999,-7.997000000000001,-19.689,-11.739,21,46,5.0,14.711729622266402,10.851557322730285
436,Italy,-2.056,2.293,3.385,-9.937000000000001,-16.064,-8.557,29,46,6.0,18.687872763419485,14.711729622266402
437,Italy,-5.295,-29.793000000000003,4.26,-18.881,-25.69,-5.316,34,83,7.0,28.0649436713055,18.687872763419485
438,Italy,-6.676,-26.105,4.976,-13.422,-24.525,-8.533,52,149,8.0,33.730947647448644,28.0649436713055
439,Italy,-0.9440000000000001,-8.655,4.282,-6.956,-20.695999999999998,-8.134,79,160,9.0,41.45129224652087,33.730947647448644
440,Italy,0.669,7.897,3.904,-7.297999999999999,-18.791,-8.029,107,276,10.0,51.176275679257785,41.45129224652087
441,Italy,0.409,-11.690999999999999,6.973,-12.297,-27.645,-15.805,148,414,11.0,63.916500994035786,51.176275679257785
442,Italy,0.302,-7.7620000000000005,7.755,-14.77,-28.523000000000003,-16.676,197,523,12.0,76.80583167660703,63.916500994035786
443,Italy,1.21,1.881,6.013999999999999,-19.283,-23.886,-15.107000000000001,233,589,13.0,97.46520874751491,76.80583167660703
444,Italy,2.563,1.224,5.999,-31.554000000000002,-26.989,-10.45,366,622,14.0,122.18356527501656,97.46520874751491
445,Italy,-0.8190000000000001,-23.921999999999997,11.4,-30.044,-42.398999999999994,-23.842,463,724,15.0,151.95493704440025,122.18356527501656
446,Italy,-2.206,-31.901999999999997,15.690999999999999,-43.035,-50.763000000000005,-31.261,631,724,16.0,168.14115308151094,151.95493704440025
447,Italy,-14.399000000000001,-31.784000000000002,18.658,-51.982,-56.71,-37.155,827,1045,17.0,206.46123260437375,168.14115308151094
448,Italy,-23.274,-60.575,24.298000000000002,-70.28399999999999,-67.154,-46.77,827,1045,18.0,206.46123260437375,206.46123260437375
449,Italy,-27.691,-63.773,27.548000000000002,-74.76,-70.868,-52.857,1266,1439,19.0,292.5778661365143,206.46123260437375
450,Italy,-42.62,-78.30199999999999,24.989,-83.365,-76.13600000000001,-57.691,1441,1966,20.0,350.5135851557323,292.5778661365143
451,Italy,-59.72,-81.116,22.092,-90.15100000000001,-80.134,-55.273,1809,2335,21.0,409.9900596421471,350.5135851557323
452,Italy,-36.513000000000005,-67.388,27.16,-75.02199999999999,-74.403,-57.678999999999995,2158,2749,22.0,463.55202120609675,409.9900596421471
453,Italy,-40.88,-68.041,28.555999999999997,-77.08,-75.555,-60.628,2503,2941,23.0,521.9681908548707,463.55202120609675
454,Italy,-43.43,-70.684,29.575,-78.752,-76.815,-61.318000000000005,2978,4025,24.0,591.6666666666666,521.9681908548707
455,Italy,-43.623999999999995,-73.96300000000001,30.711,-79.025,-77.985,-62.668,3405,4440,25.0,679.8376408217363,591.6666666666666
456,Italy,-40.066,-77.295,32.105,-79.855,-78.304,-63.245,4032,4440,26.0,779.0092776673293,679.8376408217363
457,Italy,-51.501000000000005,-85.15899999999999,26.486,-85.90299999999999,-80.385,-62.611000000000004,4825,6072,27.0,887.6408217362492,779.0092776673293
458,Italy,-84.64,-91.456,24.228,-94.79,-86.887,-63.423,5476,7024,28.0,979.7548045062956,887.6408217362492
459,Italy,-45.417,-80.842,31.618000000000002,-80.113,-80.985,-68.042,6077,7024,29.0,1059.0954274353876,979.7548045062956
460,Italy,-47.981,-80.165,32.476,-81.387,-80.609,-69.18,6820,8326,30.0,1146.0569913850231,1059.0954274353876
461,Italy,-51.36600000000001,-82.369,33.621,-83.29799999999999,-81.94,-70.19,7503,9362,31.0,1232.3724320742213,1146.0569913850231
462,Italy,-51.891999999999996,-84.025,35.26,-84.18299999999999,-83.16799999999999,-72.316,8215,10361,32.0,1335.1391650099404,1232.3724320742213
463,Italy,-45.747,-82.339,35.986999999999995,-82.76700000000001,-82.154,-71.253,9134,10950,33.0,1433.035122597747,1335.1391650099404
464,Italy,-53.691,-85.686,27.355999999999998,-86.52600000000001,-81.548,-64.905,10023,12384,34.0,1532.0079522862823,1433.035122597747
465,Italy,-84.79799999999999,-90.208,23.88,-94.49600000000001,-86.571,-63.285,10779,13030,35.0,1618.4393638170975,1532.0079522862823
466,Italy,-46.812,-79.29899999999999,31.921999999999997,-81.262,-80.686,-69.318,11591,14620,36.0,1685.5367793240557,1618.4393638170975
467,Italy,-42.413999999999994,-77.696,32.625,-90.42299999999999,-79.234,-70.19800000000001,12428,15729,37.0,1752.6838966202783,1685.5367793240557
468,Italy,-41.175,-77.12,32.922,-90.406,-78.593,-69.586,13155,16847,38.0,1831.9085487077534,1752.6838966202783
469,Italy,-40.234,-77.29,33.659,-90.03399999999999,-78.794,-69.678,13915,18278,39.0,1909.2445328031808,1831.9085487077534
470,Italy,-37.501999999999995,-78.429,34.659,-84.958,-79.454,-69.014,14681,19758,40.0,1985.2054340622929,1909.2445328031808
471,Italy,-47.714,-84.445,26.87,-88.51899999999999,-79.949,-63.113,15362,20996,41.0,2064.811133200795,1985.2054340622929
472,Italy,-82.10799999999999,-89.874,24.031,-95.15799999999999,-85.87799999999999,-62.256,15887,21815,42.0,2136.315440689198,2064.811133200795
473,Japan,3.236,16.085,-0.20199999999999999,0.5489999999999999,1.746,-0.003,1,22,0.0,1.1620553359683794,0.0
474,Japan,3.928,53.543,14.365,17.69,-26.635,-54.747,1,22,1.0,1.256916996047431,1.1620553359683794
475,Japan,6.611000000000001,-0.318,0.862,0.109,-1.858,0.7559999999999999,1,22,2.0,1.3438735177865613,1.256916996047431
476,Japan,3.3360000000000003,-4.989,0.9670000000000001,-3.701,-5.11,0.502,2,22,3.0,1.4940711462450593,1.3438735177865613
477,Japan,6.346,-3.77,1.45,-2.838,-6.716,0.317,4,22,4.0,1.691699604743083,1.4940711462450593
478,Japan,13.866,-4.224,2.182,-2.144,-10.148,0.693,4,22,5.0,1.8023715415019763,1.691699604743083
479,Japan,9.376,-22.303,4.158,-9.777000000000001,-20.686999999999998,3.1889999999999996,5,32,6.0,1.9051383399209487,1.8023715415019763
480,Japan,8.767999999999999,-1.15,3.636,-10.312000000000001,-23.195999999999998,1.474,6,32,7.0,2.0237154150197627,1.9051383399209487
481,Japan,2.524,-15.437000000000001,3.679,-9.91,-15.414000000000001,-1.631,6,32,8.0,2.16600790513834,2.0237154150197627
482,Japan,8.856,11.454,3.5260000000000002,-1.7619999999999998,-15.122,-2.487,6,43,9.0,2.316205533596838,2.16600790513834
483,Japan,-1.8419999999999999,-20.642,4.83,-12.207,-19.22,-4.183,6,43,10.0,2.616600790513834,2.316205533596838
484,Japan,2.701,-8.238999999999999,4.336,-8.561,-17.712,-3.6489999999999996,6,43,11.0,2.8458498023715415,2.616600790513834
485,Japan,1.6669999999999998,4.838,4.872,-9.369,-18.117,-3.7110000000000003,6,46,12.0,3.3201581027667983,2.8458498023715415
486,Japan,2.085,-8.2,5.256,-12.050999999999998,-23.584,-3.5260000000000002,6,76,13.0,3.644268774703557,3.3201581027667983
487,Japan,-4.19,-35.228,5.763,-16.707,-31.487,-5.364,6,76,14.0,3.9683794466403164,3.644268774703557
488,Japan,1.841,11.235,3.75,-6.909,-15.16,-2.988,10,76,15.0,4.0395256916996045,3.9683794466403164
489,Japan,-2.5639999999999996,-28.285,5.811,-9.326,-18.468,-5.381,10,101,16.0,4.592885375494071,4.0395256916996045
490,Japan,4.118,12.753,3.472,-3.304,-15.812000000000001,-4.245,15,118,17.0,5.051383399209486,4.592885375494071
491,Japan,5.422999999999999,16.148,3.4960000000000004,-2.617,-15.433,-4.15,16,118,18.0,5.051383399209486,5.051383399209486
492,Japan,2.891,10.026,4.531000000000001,-4.89,-16.785999999999998,-4.477,19,118,19.0,5.541501976284585,5.051383399209486
493,Japan,-4.2989999999999995,-38.849000000000004,6.662000000000001,-13.815,-27.464000000000002,-7.402,22,118,20.0,6.1106719367588935,5.541501976284585
494,Japan,5.122000000000001,9.162,3.4939999999999998,-7.212000000000001,-21.311999999999998,-2.625,22,118,21.0,6.632411067193676,6.1106719367588935
495,Japan,-0.013000000000000001,-6.595,3.905,-6.935,-15.258,-2.965,27,144,22.0,6.632411067193676,6.632411067193676
496,Japan,4.019,13.988,3.6210000000000004,-1.026,-14.728,-3.7939999999999996,29,144,23.0,6.940711462450593,6.632411067193676
497,Japan,3.306,20.43,2.7689999999999997,-2.6919999999999997,-13.507,-3.509,29,144,24.0,7.027667984189724,6.940711462450593
498,Japan,6.081,16.717,1.859,4.409,-10.261,-4.229,29,150,25.0,7.304347826086956,7.027667984189724
499,Japan,6.306,39.906,16.919,7.212999999999999,-33.735,-53.858999999999995,33,191,26.0,7.612648221343873,7.304347826086956
500,Japan,4.931,33.929,3.361,-5.9270000000000005,-14.602,-7.287999999999999,35,232,27.0,7.9604743083003955,7.612648221343873
501,Japan,1.204,17.805999999999997,2.803,-8.93,-17.707,-3.116,41,235,28.0,8.703557312252965,7.9604743083003955
502,Japan,0.295,10.686,3.198,-4.1739999999999995,-12.985999999999999,-3.3369999999999997,42,235,29.0,8.91699604743083,8.703557312252965
503,Japan,3.1839999999999997,14.369000000000002,3.705,0.33899999999999997,-13.323,-4.293,43,285,30.0,9.430830039525691,8.91699604743083
504,Japan,8.049,30.783,2.443,1.706,-11.15,-4.365,45,310,31.0,10.33201581027668,9.430830039525691
505,Japan,12.581,25.921999999999997,3.034,0.12300000000000001,-12.860999999999999,-5.1739999999999995,47,359,32.0,10.964426877470355,10.33201581027668
506,Japan,3.0039999999999996,-9.461,6.122999999999999,-9.503,-19.4,-7.303,49,372,33.0,11.604743083003953,10.964426877470355
507,Japan,1.004,-23.070999999999998,7.207000000000001,-18.094,-32.555,-7.843999999999999,52,404,34.0,13.383399209486166,11.604743083003953
508,Japan,-7.289,-24.671999999999997,7.138999999999999,-25.87,-40.606,-8.538,54,424,35.0,14.75098814229249,13.383399209486166
509,Japan,3.9560000000000004,-2.2319999999999998,5.33,-7.3020000000000005,-19.604,-7.597,54,424,36.0,14.75098814229249,14.75098814229249
510,Japan,6.526,8.971,5.43,-4.3260000000000005,-19.502,-7.17,56,424,37.0,15.438735177865613,14.75098814229249
511,Japan,-4.662,-29.165,6.8260000000000005,-19.636,-24.820999999999998,-9.901,57,472,38.0,17.217391304347824,15.438735177865613
512,Japan,6.479,13.435,6.237,-12.009,-23.254,-10.46,62,472,39.0,19.723320158102766,17.217391304347824
513,Japan,5.565,25.704,7.143,-14.485999999999999,-24.521,-10.564,63,514,40.0,20.68774703557312,19.723320158102766
514,Japan,6.485,26.386999999999997,8.004,-20.552,-35.328,-12.195,77,514,41.0,24.81422924901186,20.68774703557312
515,Japan,2.222,3.465,7.806,-25.386,-42.858999999999995,-13.279000000000002,77,514,42.0,24.81422924901186,24.81422924901186
516,South Korea,-18.094,-11.841,8.347000000000001,-31.261999999999997,-25.255,-9.48,6,18,0.0,11.657629744384199,0.0
517,South Korea,6.224,6.404,7.666,-20.961,-15.275,-5.846,8,18,1.0,16.13090627420604,11.657629744384199
518,South Korea,-12.620999999999999,-38.108000000000004,9.9,-32.566,-25.853,-10.475,10,22,2.0,18.919442292796283,16.13090627420604
519,South Korea,-7.292999999999999,5.159,9.302,-29.182,-22.208000000000002,-10.815,12,22,3.0,24.419054996127034,18.919442292796283
520,South Korea,-10.415,0.5760000000000001,9.441,-30.092,-24.139,-10.288,13,22,4.0,34.1982958946553,24.419054996127034
521,South Korea,-16.559,-37.909,13.120999999999999,-36.609,-29.772,-11.823,13,22,5.0,45.2556158017041,34.1982958946553
